Portal,Domain,Topic,Detailed Skill / Tool,Type,Level,Learning Format,Official Source URL,Verified Date,Notes
Green Software Foundation,Operations & Culture,Organizational Practice,Team practices,Skill / Topic,Varies,"Open learning modules, principles, patterns and practitioner resources",https://learn.greensoftware.foundation/,46225,Catalog-level coverage; verify individual offerings on portal.
Green Software Foundation,Tools & Standards,Tooling,Carbon Aware SDK,Skill / Topic,Varies,"Open learning modules, principles, patterns and practitioner resources",https://learn.greensoftware.foundation/,46225,Catalog-level coverage; verify individual offerings on portal.
Green Software Foundation,Tools & Standards,Tooling,Impact Framework,Skill / Topic,Varies,"Open learning modules, principles, patterns and practitioner resources",https://learn.greensoftware.foundation/,46225,Catalog-level coverage; verify individual offerings on portal.
Green Software Foundation,Tools & Standards,Tooling,SCI calculation,Skill / Topic,Varies,"Open learning modules, principles, patterns and practitioner resources",https://learn.greensoftware.foundation/,46225,Catalog-level coverage; verify individual offerings on portal.
Green Software Foundation,Tools & Standards,Tooling,Green software patterns catalog,Skill / Topic,Varies,"Open learning modules, principles, patterns and practitioner resources",https://learn.greensoftware.foundation/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,HTML,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,CSS,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,JavaScript,Tool / Platform,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,Web performance,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,Progressive web apps,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,Accessibility,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Web,Web Development,Chrome DevTools,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,Kotlin,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,Jetpack Compose,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,Android Studio,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,App architecture,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,Testing,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Android,Android Development,Play publishing,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Authentication,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Cloud Firestore,Tool / Platform,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Realtime Database,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Cloud Functions,Tool / Platform,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Hosting,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Analytics,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Firebase,Application Backend,Crashlytics,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Google Maps Platform,Maps Development,Maps JavaScript API,Tool / Platform,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Google Maps Platform,Maps Development,Places API,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Google Maps Platform,Maps Development,Routes API,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Google Maps Platform,Maps Development,Geocoding,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,Google Maps Platform,Maps Development,Mobile maps SDKs,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,AI & Machine Learning,AI Development,Gemini API,Tool / Platform,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
Google Developers Learn,AI & Machine Learning,AI Development,Google AI Studio,Skill / Topic,Varies,"Codelabs, documentation, courses, pathways and developer guides",https://developers.google.com/learn,46225,Catalog-level coverage; verify individual offerings on portal.
